,Symbol,Owner,Relationship,Date,Cost,# Shares,Value($),Total Shares,Filing,Type,currentprice,movingaverage
53,TNDM,Allen Dick,Director,"May 07, 2020",$89.00,500,44500,1000,"May 08, 2020, 04:25 PM",sell,87.77999877929688,66.77983332739936
54,TNDM,Allen Dick,Director,"May 07, 2020",$89.00,2500,222500,7526,"May 08, 2020, 04:25 PM",sell,87.77999877929688,66.77983332739936
55,TNDM,Allen Dick,Director,"May 07, 2020",$89.00,500,44500,1000,"May 08, 2020, 04:25 PM",sell,87.77999877929688,66.77983332739936
56,VRTX,SACHS BRUCE I,Director,"May 07, 2020",$269.80,45000,12140805,53610,"May 08, 2020, 04:24 PM",sell,271.6300048828125,216.17377751668295
57,TNDM,TWOMEY CHRISTOPHER J,Director,"May 07, 2020",$90.00,2500,225001,22500,"May 08, 2020, 04:24 PM",sell,87.77999877929688,66.77983332739936
58,TNDM,TWOMEY CHRISTOPHER J,Director,"May 07, 2020",$90.04,5000,450214,45000,"May 08, 2020, 04:24 PM",sell,87.77999877929688,66.77983332739936
59,PINS,Sciarra Paul Cahill,10% Owner,"Feb 04, 2020",$22.65,800000,18120081,0,"May 08, 2020, 04:24 PM",sell,19.790000915527344,21.67288893063863
60,TNDM,Vosseller Leigh,EVP & CHIEF FINANCIAL OFFICER,"May 07, 2020",$90.07,10000,900746,3265,"May 08, 2020, 04:23 PM",sell,87.77999877929688,66.77983332739936
61,VRTX,Sachdev Amit,"EVP, Chief Patient Officer","May 06, 2020",$275.28,669,184162,35103,"May 08, 2020, 04:23 PM",sell,271.6300048828125,216.17377751668295
62,VRTX,Parini Michael,"EVP, Chief Adm, Leg & BD Off","May 06, 2020",$272.64,1222,333165,27787,"May 08, 2020, 04:22 PM",sell,271.6300048828125,216.17377751668295
63,CHTR,Bickham John,President and COO,"May 06, 2020",$505.69,68830,34806643,31130,"May 08, 2020, 04:21 PM",sell,515.280029296875,467.30566762288413
64,VRTX,LEIDEN JEFFREY M,Executive Chairman,"May 07, 2020",$269.78,94369,25459013,129298,"May 08, 2020, 04:20 PM",sell,271.6300048828125,216.17377751668295
65,ACLS,Lawson Douglas A.,"EVP, Corporate Mktg & Strategy","May 08, 2020",$26.00,8714,226564,45120,"May 08, 2020, 04:19 PM",sell,26.25,21.25916664865282
66,ABG,Hult David W,President & CEO,"May 07, 2020",$66.06,10113,668081,70567,"May 08, 2020, 04:19 PM",sell,69.5199966430664,91.59849965837267
67,ABG,Hult David W,President & CEO,"May 06, 2020",$65.06,4887,317948,80092,"May 08, 2020, 04:19 PM",sell,69.5199966430664,91.59849965837267
68,VRTX,Kewalramani Reshma,CEO & President,"May 06, 2020",$272.85,2074,565882,28284,"May 08, 2020, 04:19 PM",sell,271.6300048828125,216.17377751668295
69,EDIT,Albright Charles,EVP/Chief Scientific Officer,"May 06, 2020",$25.28,151,3817,31373,"May 08, 2020, 04:17 PM",sell,24.709999084472656,24.715333276324802
70,VRTX,ALTSHULER DAVID,"EVP, Global Research and CSO","May 06, 2020",$272.66,1222,333195,29853,"May 08, 2020, 04:17 PM",sell,271.6300048828125,216.17377751668295
71,TECH,WIENS HAROLD J,Director,"May 06, 2020",$250.00,4260,1065000,5221,"May 08, 2020, 04:17 PM",sell,270.5,204.58994403415255
72,RMNI,Rowe David W.,EVP and CMO,"May 07, 2020",$4.23,5556,23496,75942,"May 08, 2020, 04:16 PM",sell,4.489999771118164,4.26144445737203
73,RMNI,Rowe David W.,EVP and CMO,"May 06, 2020",$4.16,4205,17508,75942,"May 08, 2020, 04:16 PM",sell,4.489999771118164,4.26144445737203
74,RPD,Kaes Peter,"SVP, General Counsel","May 07, 2020",$49.90,5000,249500,98026,"May 08, 2020, 04:16 PM",sell,48.779998779296875,50.92005545298259
75,STX,LUCZO STEPHEN J,Director,"May 06, 2020",$47.34,5000,236705,570666,"May 08, 2020, 04:12 PM",sell,51.060001373291016,54.077777820163305
76,CSGP,KLEIN MICHAEL R,Director,"May 07, 2020",$636.51,11361,7231390,231414,"May 08, 2020, 04:11 PM",sell,657.4199829101562,613.3981686062283
77,CSGP,KLEIN MICHAEL R,Director,"May 06, 2020",$647.52,3639,2356325,242775,"May 08, 2020, 04:11 PM",sell,657.4199829101562,613.3981686062283
78,SC,Alvarez Juan Carlos,Director,"May 06, 2020",$15.05,13291,200030,19347,"May 08, 2020, 04:10 PM",sell,15.789999961853027,22.334888850318062
79,BAND,Matton W. Christopher,General Counsel,"May 07, 2020",$105.86,60000,6351784,62845,"May 08, 2020, 04:08 PM",sell,108.02999877929688,67.7141109254625
80,BDSI,ODONNELL FRANCIS E JR,Director,"May 06, 2020",$4.53,11250,50963,605538,"May 08, 2020, 04:06 PM",sell,5.079999923706055,5.101166673501333
81,IPGP,STUKALIN FELIX I,"SVP, North America Operations","May 07, 2020",$147.17,8000,1177388,28198,"May 08, 2020, 04:06 PM",sell,152.05999755859375,132.67477798461914
82,IPGP,Ness Trevor,"SVP, Worldwide Sales & Mrkting","May 07, 2020",$146.82,2068,303632,22044,"May 08, 2020, 04:04 PM",sell,152.05999755859375,132.67477798461914
83,REGN,Van Plew Daniel P,EVP & General Mgr Industrial O,"May 07, 2020",$564.32,39583,22337306,67734,"May 08, 2020, 04:04 PM",sell,563.4000244140625,384.73761189778645
84,BAND,Hoffman Jeffrey A.,Chief Financial Officer,"May 07, 2020",$105.61,10415,1099980,13066,"May 08, 2020, 04:03 PM",sell,108.02999877929688,67.7141109254625
85,REGN,Tessier-Lavigne Marc,Director,"May 06, 2020",$563.97,15000,8459496,15805,"May 08, 2020, 04:03 PM",sell,563.4000244140625,384.73761189778645
86,REGN,Zoghbi Huda Y,Director,"May 07, 2020",$566.52,5118,2899461,4039,"May 08, 2020, 04:03 PM",sell,563.4000244140625,384.73761189778645
87,SCPE,Polar Asset Management Partners Inc.,10% Owner,"May 06, 2020",$9.95,500000,4975000,1500000,"May 08, 2020, 04:03 PM",sell,9.949999809265137,9.90848540144357
88,AAOI,Murry Stefan J.,Chief Financial Officer,"May 07, 2020",$12.00,1000,12000,105936,"May 08, 2020, 04:02 PM",sell,10.1899995803833,10.337611087163289
89,SAM,KOCH C JAMES,Chairman,"May 01, 2020",$464.30,11000,5107300,54245,"May 08, 2020, 04:01 PM",sell,482.2200012207031,384.09583384195963
90,SAM,Fisher Cynthia A,Director,"May 01, 2020",$464.30,11000,5107300,54245,"May 08, 2020, 04:01 PM",sell,482.2200012207031,384.09583384195963
91,AAOI,Lin Chih-Hsiang (Thompson),President and CEO,"May 07, 2020",$11.20,7788,87226,845713,"May 08, 2020, 04:01 PM",sell,10.1899995803833,10.337611087163289
92,WWE,Levesque Stephanie,Chief Brand Officer,"May 06, 2020",$44.29,23255,1029964,144952,"May 08, 2020, 04:01 PM",sell,46.060001373291016,56.07505570517646
93,LKQ,Hanser Robert M.,Director,"May 06, 2020",$24.51,1212,29700,11580,"May 08, 2020, 04:00 PM",sell,26.280000686645508,29.9568888452318
94,TYL,MARR JOHN S JR,Executive Chairman,"May 07, 2020",$332.76,20000,6655160,271467,"May 08, 2020, 03:57 PM",sell,330.2300109863281,291.54466705322267
95,TYL,MARR JOHN S JR,Executive Chairman,"May 06, 2020",$326.09,30000,9782796,271467,"May 08, 2020, 03:57 PM",sell,330.2300109863281,291.54466705322267
96,MORN,Mansueto Joseph D,Executive Chairman,"May 06, 2020",$146.96,9128,1341464,20481782,"May 08, 2020, 03:46 PM",sell,143.1199951171875,148.00205574035644
97,MORN,Mansueto Joseph D,Executive Chairman,"May 07, 2020",$145.82,5059,737728,20474018,"May 08, 2020, 03:46 PM",sell,143.1199951171875,148.00205574035644
98,SEDG,Faier Ronen,Chief Financial Officer,"May 06, 2020",$125.54,10000,1255400,83674,"May 08, 2020, 03:45 PM",sell,118.31999969482422,93.92302797105577
99,EL,FORESTER LYNN,Director,"May 08, 2020",$174.07,10000,1740700,4000,"May 08, 2020, 03:24 PM",sell,173.14999389648438,190.08555552164714
100,DOFSQ,Gaffney Paul G,Director,"May 07, 2020",$0.26,9000,2340,0,"May 08, 2020, 03:17 PM",sell,0.23999999463558197,3.2770587977241066
1,MGPI,Mansinne Andrew P,Vice President,"May 08, 2020",$37.38,1000,37380,5895,"May 08, 2020, 03:07 PM",sell,38.650001525878906,41.17722233666314
2,EXPO,James Bradley A,Group Vice President,"May 06, 2020",$66.14,2203,145713,7490,"May 08, 2020, 03:05 PM",sell,65.95999908447266,69.45749986436633
3,BY,BIGGAM MEGAN,EVP Head of Retail Banking,"May 06, 2020",$10.53,270,2842,6157,"May 08, 2020, 02:51 PM",sell,11.619999885559082,16.59099997414483
4,BDX,Fraser Claire,Director,"May 08, 2020",$256.56,771,197808,20168,"May 08, 2020, 02:29 PM",sell,254.47999572753906,254.24077792697483
5,ORCC,REGENTS OF THE UNIVERSITY OF CALIFORNIA,10% Owner,"May 07, 2020",$13.15,143000,1880164,43685483,"May 08, 2020, 02:13 PM",sell,12.819999694824219,15.516611083348591
6,SNFCA,MOODY H. CRAIG,Director,"Apr 28, 2020",$5.57,2028,11294,34610,"May 08, 2020, 01:03 PM",sell,5.920000076293945,5.19494442542394
7,SNFCA,MOODY H. CRAIG,Director,"Apr 27, 2020",$5.04,5000,25200,37638,"May 08, 2020, 01:03 PM",sell,5.920000076293945,5.19494442542394
8,SNFCA,MOODY H. CRAIG,Director,"Apr 24, 2020",$5.00,4105,20525,41638,"May 08, 2020, 01:03 PM",sell,5.920000076293945,5.19494442542394
9,LFUS,Rutz Michael P,SVP & GM Semiconductor Product,"May 08, 2020",$143.67,732,105166,5324,"May 08, 2020, 12:15 PM",sell,146.63999938964844,168.81316693623862
10,LFUS,Rutz Michael P,SVP & GM Semiconductor Product,"May 07, 2020",$142.00,7408,1051936,5324,"May 08, 2020, 12:15 PM",sell,146.63999938964844,168.81316693623862
11,CRL,Smith David Ross,Corporate Executive VP & CFO,"May 07, 2020",$150.00,1884,282600,18591,"May 08, 2020, 10:48 AM",sell,159.55999755859375,141.58744430541992
12,BYND,SOTO CARI,Chief People Officer,"May 06, 2020",$110.32,104,11473,10993,"May 07, 2020, 09:50 PM",sell,133.50999450683594,102.73736114501953
13,UBER,Camp Garrett,Director,"May 07, 2020",$30.54,170000,5192339,46088735,"May 07, 2020, 09:42 PM",sell,32.790000915527344,30.983944437238904
14,UBER,Camp Garrett,Director,"May 06, 2020",$27.52,170000,4679045,46234211,"May 07, 2020, 09:42 PM",sell,32.790000915527344,30.983944437238904
15,UBER,Camp Garrett,Director,"May 05, 2020",$28.32,170000,4815226,46440988,"May 07, 2020, 09:42 PM",sell,32.790000915527344,30.983944437238904
16,SYK,Owen Katherine Ann,"VP, Strategy and IR","May 05, 2020",$186.79,9149,1708910,1085,"May 07, 2020, 09:18 PM",sell,192.0800018310547,200.54988894992405
17,RUN,STEELE JEANNA,General Counsel,"May 05, 2020",$13.14,333,4375,69976,"May 07, 2020, 09:16 PM",sell,14.770000457763672,15.17947219742669
18,PINS,Silbermann Benjamin,"Chairman, President, CEO, Co-F","May 05, 2020",$21.43,66500,1424915,0,"May 07, 2020, 09:10 PM",sell,19.790000915527344,21.67288893063863
19,PLMR,Christianson Jon,Chief Operating Officer,"May 06, 2020",$61.00,1500,91500,121770,"May 07, 2020, 09:05 PM",sell,59.79999923706055,48.34119430118137
20,AMED,Ginn Scott G,Chief Financial Officer,"May 05, 2020",$175.56,9000,1580069,25345,"May 07, 2020, 09:01 PM",sell,180.0399932861328,161.95305565728083
21,AMED,Kemmerly David L,See Remarks,"May 05, 2020",$175.32,23437,4108970,40437,"May 07, 2020, 09:00 PM",sell,180.0399932861328,161.95305565728083
22,SILK,WARBURG PINCUS & CO.,10% Owner,"May 05, 2020",$39.00,4885078,190518042,1021223,"May 07, 2020, 08:50 PM",sell,38.650001525878906,37.45652775234646
23,SILK,"WP X Finance, L.P.",10% Owner,"May 05, 2020",$39.00,4885078,190518042,1021223,"May 07, 2020, 08:50 PM",sell,38.650001525878906,37.45652775234646
24,AMGN,Williams R Sanders,Director,"May 06, 2020",$237.31,425,100857,5409,"May 07, 2020, 08:49 PM",sell,234.82000732421875,217.65444429185655
25,EVER,Birnbaum Seth,President and CEO,"May 05, 2020",$50.38,9893,498378,560941,"May 07, 2020, 08:40 PM",sell,50.380001068115234,30.830583318074545
26,APO,ROWAN MARC J,Senior Managing Director,"May 05, 2020",$41.07,214407,8804993,1756259,"May 07, 2020, 08:35 PM",sell,43.93000030517578,41.519722366333006
27,APO,ROWAN MARC J,Senior Managing Director,"May 07, 2020",$42.71,142847,6101641,1405927,"May 07, 2020, 08:35 PM",sell,43.93000030517578,41.519722366333006
28,APO,ROWAN MARC J,Senior Managing Director,"May 06, 2020",$41.47,174972,7255922,1574976,"May 07, 2020, 08:35 PM",sell,43.93000030517578,41.519722366333006
29,AMK,Goldman Charles G,President and CEO,"May 05, 2020",$23.77,11819,280906,2166071,"May 07, 2020, 08:21 PM",sell,25.139999389648438,25.92811109224955
30,AMK,Goldman Charles G,President and CEO,"May 07, 2020",$24.47,30434,744688,2085528,"May 07, 2020, 08:21 PM",sell,25.139999389648438,25.92811109224955
31,AMK,Goldman Charles G,President and CEO,"May 06, 2020",$22.80,48322,1101696,2125452,"May 07, 2020, 08:21 PM",sell,25.139999389648438,25.92811109224955
32,CCXI,Schall Thomas J.,President and CEO,"May 05, 2020",$55.01,8851,486851,2268557,"May 07, 2020, 08:11 PM",sell,54.38999938964844,29.206277804904513
33,SEAC,Kielczewski Marek,Chief Technology Officer,"May 05, 2020",$2.68,13869,37169,434656,"May 07, 2020, 08:03 PM",sell,2.880000114440918,3.3506666660308837
34,LASR,Bareket Ran,Chief Financial Officer,"May 07, 2020",$20.19,885,17868,98399,"May 07, 2020, 08:02 PM",sell,21.270000457763672,16.37619441350301
35,DRNA,Brown Bob D,See Remarks,"May 05, 2020",$21.00,8185,171885,5000,"May 07, 2020, 08:01 PM",sell,20.84000015258789,19.05063887702094
36,APPF,Kane Ida Kathleen,Chief Financial Officer,"May 05, 2020",$108.25,5000,541259,4800,"May 07, 2020, 08:00 PM",sell,125.36000061035156,107.45044436984593
37,SGEN,WELCH DANIEL G,Director,"May 06, 2020",$164.79,15000,2471919,62222,"May 07, 2020, 07:59 PM",sell,157.6699981689453,107.3564998626709
38,SGEN,WELCH DANIEL G,Director,"May 05, 2020",$166.73,20000,3334641,86958,"May 07, 2020, 07:59 PM",sell,157.6699981689453,107.3564998626709
39,SGEN,SIEGALL CLAY B,President and CEO,"May 06, 2020",$165.23,25402,4197062,739795,"May 07, 2020, 07:59 PM",sell,157.6699981689453,107.3564998626709
40,SGEN,SIEGALL CLAY B,President and CEO,"May 05, 2020",$166.08,24598,4085341,761170,"May 07, 2020, 07:59 PM",sell,157.6699981689453,107.3564998626709
41,CCXI,Cappel Markus J.,Chief Bus. Officer & Treasurer,"May 05, 2020",$55.01,8860,487345,76247,"May 07, 2020, 07:59 PM",sell,54.38999938964844,29.206277804904513
42,SGEN,ROMP CHARLES R,"EVP, Commercial","May 05, 2020",$166.18,5056,840226,54575,"May 07, 2020, 07:59 PM",sell,157.6699981689453,107.3564998626709
43,SGEN,AKKARAJU SRINIVAS,Director,"May 05, 2020",$167.26,8500,1421710,40168,"May 07, 2020, 07:58 PM",sell,157.6699981689453,107.3564998626709
44,EHTH,Goldberg Michael,Director,"May 05, 2020",$110.00,2000,220000,41189,"May 07, 2020, 07:53 PM",sell,116.18000030517578,96.75472238328722
45,EHTH,Goldberg Michael,Director,"May 07, 2020",$115.00,4750,546250,36439,"May 07, 2020, 07:53 PM",sell,116.18000030517578,96.75472238328722
46,CDNA,HAGSTROM WILLIAM A,Director,"May 06, 2020",$29.12,15000,436829,15385,"May 07, 2020, 07:29 PM",sell,28.25,22.86577780511644
47,BL,SMITH GRAHAM,Director,"May 05, 2020",$61.01,4000,244026,24065,"May 07, 2020, 07:26 PM",sell,63.970001220703125,53.92005545298259
48,BL,Partin Mark,Chief Financial Officer,"May 05, 2020",$61.02,5000,305089,102206,"May 07, 2020, 07:23 PM",sell,63.970001220703125,53.92005545298259
49,BL,Villanova Patrick,Chief Accounting Officer,"May 05, 2020",$60.98,32750,1997038,31041,"May 07, 2020, 07:21 PM",sell,63.970001220703125,53.92005545298259
50,SMAR,Hamilton Kara,Chief People & Culture Officer,"May 05, 2020",$54.21,10000,542100,3452,"May 07, 2020, 07:21 PM",sell,56.41999816894531,44.187166659037274
51,SMAR,Farrell Eugene,Chief Product Officer,"May 05, 2020",$54.28,29600,1606688,59559,"May 07, 2020, 07:18 PM",sell,56.41999816894531,44.187166659037274
52,SMAR,FREI BRENT,Director,"May 05, 2020",$55.14,100000,5514290,4884041,"May 07, 2020, 07:15 PM",sell,56.41999816894531,44.187166659037274
53,GRTX,HOLMLUND JON T,Chief Medical Officer,"May 07, 2020",$12.00,2059,24709,0,"May 07, 2020, 07:12 PM",sell,11.699999809265137,12.405555562367516
54,GRTX,HOLMLUND JON T,Chief Medical Officer,"May 06, 2020",$12.00,1489,17868,0,"May 07, 2020, 07:12 PM",sell,11.699999809265137,12.405555562367516
55,GRTX,HOLMLUND JON T,Chief Medical Officer,"May 05, 2020",$12.16,3064,37258,0,"May 07, 2020, 07:12 PM",sell,11.699999809265137,12.405555562367516
56,SMAR,MADER MARK PATRICK,President and CEO,"May 06, 2020",$55.26,40000,2210582,765163,"May 07, 2020, 07:09 PM",sell,56.41999816894531,44.187166659037274
57,APPF,RAUTH WILLIAM R III,Director,"May 06, 2020",$114.14,20353,2323071,14180,"May 07, 2020, 07:09 PM",sell,125.36000061035156,107.45044436984593
58,APPF,RAUTH WILLIAM R III,Director,"May 05, 2020",$112.16,19647,2203619,26173,"May 07, 2020, 07:09 PM",sell,125.36000061035156,107.45044436984593
59,CLX,Barral Diego J,"SVP - GM, International","May 05, 2020",$203.60,11031,2245962,9006,"May 07, 2020, 07:01 PM",sell,204.0500030517578,162.05105539957682
60,HLIX,HELIX OPPORTUNITIES LLC,10% Owner,"May 05, 2020",$0.13,5000,650,22117228,"May 07, 2020, 07:01 PM",sell,0.1379999965429306,0.4488944440666172
61,HLIX,HELIX OPPORTUNITIES LLC,10% Owner,"May 06, 2020",$0.13,5000,650,22112228,"May 07, 2020, 07:01 PM",sell,0.1379999965429306,0.4488944440666172
62,SMAR,PORRINI PAUL,Chief Legal Officer & GC,"May 05, 2020",$55.01,30000,1650231,5588,"May 07, 2020, 06:56 PM",sell,56.41999816894531,44.187166659037274
63,DDOG,Fougere Dan,Chief Revenue Officer,"May 07, 2020",$50.02,21486,1074627,15000,"May 07, 2020, 06:55 PM",sell,51.72999954223633,38.80211185668566
64,DDOG,Fougere Dan,Chief Revenue Officer,"May 05, 2020",$47.09,100000,4708550,15000,"May 07, 2020, 06:55 PM",sell,51.72999954223633,38.80211185668566
65,FB,Wehner David M.,Chief Financial Officer,"May 05, 2020",$209.90,8000,1679200,24484,"May 07, 2020, 06:54 PM",sell,212.35000610351562,191.59805569118924
66,TPTX,Cui Jingrong Jean,Director,"May 06, 2020",$52.94,18500,979323,668811,"May 07, 2020, 06:52 PM",sell,53.380001068115234,49.52872223324246
67,TPTX,Cui Jingrong Jean,Director,"May 05, 2020",$54.02,18500,999426,689385,"May 07, 2020, 06:52 PM",sell,53.380001068115234,49.52872223324246
68,TPTX,Cui Jingrong Jean,Director,"May 07, 2020",$52.86,18500,977886,651077,"May 07, 2020, 06:52 PM",sell,53.380001068115234,49.52872223324246
69,USLM,CARDIN RICHARD W,Director,"May 07, 2020",$79.00,500,39500,3566,"May 07, 2020, 06:50 PM",sell,80.7300033569336,83.64116655985514
70,FB,Newstead Jennifer,VP and General Counsel,"May 05, 2020",$207.43,194,40241,406,"May 07, 2020, 06:49 PM",sell,212.35000610351562,191.59805569118924
71,W,Oblak Steve,Chief Merchandising Officer,"May 05, 2020",$174.32,12628,2201313,147638,"May 07, 2020, 06:44 PM",sell,188.0500030517578,93.46150023142496
72,W,Macri Edmond,Chief Product/Marketing,"May 05, 2020",$174.32,300,52296,5947,"May 07, 2020, 06:42 PM",sell,188.0500030517578,93.46150023142496
73,W,FLEISHER MICHAEL D,Chief Financial Officer,"May 05, 2020",$174.32,26016,4535109,120444,"May 07, 2020, 06:39 PM",sell,188.0500030517578,93.46150023142496
74,DVAX,Janssen Robert,Senior Vice President,"May 05, 2020",$4.43,9000,39870,220266,"May 07, 2020, 06:37 PM",sell,4.25,4.69294443792767
75,DVAX,Janssen Robert,Senior Vice President,"May 06, 2020",$4.52,28000,126560,192266,"May 07, 2020, 06:37 PM",sell,4.25,4.69294443792767
76,TRUP,Tooth Margaret,Chief Revenue Officer,"May 05, 2020",$29.55,1750,51712,13555,"May 07, 2020, 06:25 PM",sell,29.940000534057617,29.471777820587157
77,REGN,RYAN ARTHUR F,Director,"May 06, 2020",$550.88,50124,27612508,78966,"May 07, 2020, 06:22 PM",sell,563.4000244140625,384.73761189778645
78,KNX,KNIGHT KEVIN P,Executive Chairman,"May 07, 2020",$37.76,13200,498412,2237215,"May 07, 2020, 06:03 PM",sell,37.72999954223633,35.8101112153795
79,KNX,KNIGHT KEVIN P,Executive Chairman,"May 06, 2020",$38.12,22973,875751,2250415,"May 07, 2020, 06:03 PM",sell,37.72999954223633,35.8101112153795
80,KNX,KNIGHT KEVIN P,Executive Chairman,"May 05, 2020",$38.53,13827,532803,2273388,"May 07, 2020, 06:03 PM",sell,37.72999954223633,35.8101112153795
81,GILD,Pletcher Brett A,"EVP,Corp Affairs & Gen Counsel","May 05, 2020",$79.23,13210,1046640,14644,"May 07, 2020, 06:02 PM",sell,77.48999786376953,68.40255565643311
82,CHTR,Winfrey Christopher L,Chief Financial Officer,"May 06, 2020",$508.51,9239,4698124,79122,"May 07, 2020, 05:58 PM",sell,515.280029296875,467.30566762288413
83,CHTR,Winfrey Christopher L,Chief Financial Officer,"May 05, 2020",$516.44,19552,10097435,88361,"May 07, 2020, 05:58 PM",sell,515.280029296875,467.30566762288413
84,ILMN,FLATLEY JAY T,Director,"May 05, 2020",$310.37,3000,931110,245970,"May 07, 2020, 05:57 PM",sell,309.8699951171875,298.340889400906
85,USNA,WENTZ MYRON W,Director,"May 05, 2020",$80.75,641270,51782553,9085743,"May 07, 2020, 05:57 PM",sell,87.98999786376953,71.88349967532687
86,HLIX,VENEGAS ZACHARY L,Chief Executive Officer,"May 06, 2020",$0.13,5000,650,22112228,"May 07, 2020, 05:57 PM",sell,0.1379999965429306,0.4488944440666172
87,HLIX,VENEGAS ZACHARY L,Chief Executive Officer,"May 05, 2020",$0.13,5000,650,22117228,"May 07, 2020, 05:57 PM",sell,0.1379999965429306,0.4488944440666172
88,SWI,Kim W. Joseph,"EVP, Engineering & CTO","May 05, 2020",$17.38,23317,405249,482649,"May 07, 2020, 05:45 PM",sell,17.0,17.898944441477457
89,SWI,Pagliuca John,"EVP & President, MSP","May 05, 2020",$17.27,92500,1597883,308112,"May 07, 2020, 05:45 PM",sell,17.0,17.898944441477457
90,SWI,Gardiner David,"EVP & President, ITOM","May 05, 2020",$17.27,75000,1295250,713209,"May 07, 2020, 05:44 PM",sell,17.0,17.898944441477457
91,SWI,Gardiner David,"EVP & President, ITOM","May 07, 2020",$17.76,30000,532800,683209,"May 07, 2020, 05:44 PM",sell,17.0,17.898944441477457
92,HLIX,Ogur Scott Matthew,Chief Financial Officer,"May 06, 2020",$0.13,5000,650,22112228,"May 07, 2020, 05:34 PM",sell,0.1379999965429306,0.4488944440666172
93,HLIX,Ogur Scott Matthew,Chief Financial Officer,"May 05, 2020",$0.13,5000,650,22117128,"May 07, 2020, 05:34 PM",sell,0.1379999965429306,0.4488944440666172
94,ZBRA,Cho Michael,"SVP, Corporate Development","May 06, 2020",$232.17,1029,238903,8337,"May 07, 2020, 05:33 PM",sell,242.9199981689453,222.40361150105795
95,TCDA,Otto Dawn Parsell,"EVP, Clinical Development","May 05, 2020",$30.14,1250,37680,255,"May 07, 2020, 05:33 PM",sell,30.0049991607666,33.414777829911976
96,KMT,Keating Michelle R,"VP, Sec. and General Counsel","May 06, 2020",$24.24,9000,218160,10200,"May 07, 2020, 05:33 PM",sell,24.56999969482422,29.71611105600993
97,QSR,Athayde Felipe A,"Brand Pres., Popeyes, Americas","May 05, 2020",$49.41,43476,2148149,20953,"May 07, 2020, 05:29 PM",sell,51.66999816894531,61.07966681586372
98,NEOG,Lilly Jason Warren,Vice President,"May 05, 2020",$64.00,885,56640,10409,"May 07, 2020, 05:24 PM",sell,66.5,66.39144456651476
99,HLIX,HELIX OPPORTUNITIES LLC,10% Owner,"May 06, 2020",$0.13,5000,650,22112128,"May 07, 2020, 05:21 PM",sell,0.1379999965429306,0.4488944440666172
100,HLIX,HELIX OPPORTUNITIES LLC,10% Owner,"May 05, 2020",$0.13,5000,650,22117128,"May 07, 2020, 05:21 PM",sell,0.1379999965429306,0.4488944440666172
